full_name,first_name,last_name,country,id,type,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,type_avg,diff_avg,player_avg
Artyom Dzyuba,Artyom,Dzyuba,Russia,1223,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,0.73,0,0.5,0.25,0.82,0.26,-0.06,0.29
Sergei Ignashevich,Sergei,Ignashevich,Russia,104575,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.23,0.07,0.09,0.12,0.07,0.05,0.27,0.11,0,0.05,0,0.11,0.14,0.03,0,-1,0.09,-0.05,0.07
Sergei Ignashevich,Sergei,Ignashevich,Russia,104575,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.25,-1,0,-1,0,0,0.07,0,0.06,0,0.11,0,0.07,-1,0,-1,-1,0.04,-0.05,0.07
Aleksandr Kerzhakov,Aleksandr,Kerzhakov,Russia,104610,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.28,0.29,0.33,0.26,0.6,0.4,0.56,0.61,0.34,0.3,0.19,0.37,0.12,0,-1,-1,0.33,-0.08,0.29
Aleksandr Kerzhakov,Aleksandr,Kerzhakov,Russia,104610,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0,0.17,0,0.31,-1,0.56,0,0.4,0,0.31,0,0.53,1,0,-1,-1,-1,-1,0.25,-0.08,0.29
Aleksander Kokorin,Aleksander,Kokorin,Russia,1224,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.29,0.12,0.04,0,0.17,0.5,0.43,0.26,0.33,0.27,0.54,0.4,0.7,0.31,-0.1,0.26
Aleksander Kokorin,Aleksander,Kokorin,Russia,1224,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.38,1,0.29,0,0,-1,-1,0.21,-0.1,0.26
Aleksei Miranchuk,Aleksei,Miranchuk,Russia,484,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17,0.11,0.1,0.09,0.15,0.2,0.12,0.45,0.17,0.09,0.22
Aleksei Miranchuk,Aleksei,Miranchuk,Russia,484,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0.33,0,0,0.2,0.26,0.09,0.22
Roman Pavlyuchenko,Roman,Pavlyuchenko,Russia,104620,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.44,0.67,0.53,0.67,0.26,0.42,0.33,0.25,0.2,0.24,0.17,0.2,0.17,0,-1,-1,0.33,0.09,0.38
Roman Pavlyuchenko,Roman,Pavlyuchenko,Russia,104620,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0.25,0.5,0.44,1,0.45,0.33,0.38,-1,-1,-1,-1,-1,-1,-1,-1,0.42,0.09,0.38
Pavel Pogrebnyak,Pavel,Pogrebnyak,Russia,53645,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17,0.5,0.46,0.79,0.27,0.23,0.36,0.26,0.25,0.32,0.21,0.05,0,0.44,0.21,0.28,0.3,-0.01,0.3
Pavel Pogrebnyak,Pavel,Pogrebnyak,Russia,53645,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0.43,0,0.1,0.33,0.2,-1,-1,-1,-1,-1,-1,-1,-1,0.29,-0.01,0.3
Aleksandr Samedov,Aleksandr,Samedov,Russia,53687,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,0,0,0.22,0.11,0.33,0.12,0.07,0.23,0.11,0.39,0.3,0.11,0,-1,0.16,-0.01,0.16
Aleksandr Samedov,Aleksandr,Samedov,Russia,53687,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5,0.12,0,0.18,0.11,0.11,-1,-1,0.15,-0.01,0.16
Roman Shirokov,Roman,Shirokov,Russia,105797,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.26,0.11,0.04,0.26,0.14,0.38,0.16,0.48,0.26,0.04,0,-1,-1,-1,0.19,0.07,0.23
Roman Shirokov,Roman,Shirokov,Russia,105797,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0.5,0.33,0.38,0.25,0.25,0.33,0,-1,-1,-1,-1,0.26,0.07,0.23
Fyodor Smolov,Fyodor,Smolov,Russia,493,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.14,0,0,0,0.08,0.04,0.07,0.31,0.55,0.81,0.58,0.26,0.16,0.21,0.26,0.34
Fyodor Smolov,Fyodor,Smolov,Russia,493,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.33,0,0.5,0.25,0.56,0.11,-1,1,0.47,0.26,0.34
Dmitri Sychev,Dmitri,Sychev,Russia,118072,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0.46,0.3,0.33,0.23,0.19,0.11,0,-1,-1,-1,-1,0,0.24,0,0.24
Dmitri Sychev,Dmitri,Sychev,Russia,118072,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.33,0,0.4,0,0.67,0.5,0.25,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0.24,0,0.24
Kris Boyd,Kris,Boyd,Scotland,44792,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.82,0.62,0.97,0.75,0.66,0.29,0.24,0.38,0.61,0.22,0.19,0.29,0.55,0.26,0,0.46,-0.36,0.28
Kris Boyd,Kris,Boyd,Scotland,44792,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0.1,-0.36,0.28
Darren Fletcher,Darren,Fletcher,Scotland,19505,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.22,0.2,0.38,0.24,0.32,0.26,0.3,0.08,0.15,0.07,0.22,-1.22,-1
Darren Fletcher,Darren,Fletcher,Scotland,19505,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.22,-1
Steven Fletcher,Steven,Fletcher,Scotland,19398,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.24,0.19,0.45,0.32,0.32,0.35,0.35,0.35,0.12,0.15,0.19,0.27,0.15,0.24,0.43,0.27,-0.13,0.21
Steven Fletcher,Steven,Fletcher,Scotland,19398,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.2,-1,0,0,0,0,0.54,0,0.33,0.5,-1,0.14,-0.13,0.21
James Forrest,James,Forrest,Scotland,1127,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0.14,0.22,0.12,0.27,0.17,0.06,0.19,0.25,0.27,0.35,0.23,-0.06,0.2
James Forrest,James,Forrest,Scotland,1127,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1.67,0,0.17,-0.06,0.2
Shaun Maloney,Shaun,Maloney,Scotland,90510,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.08,0.19,0.12,0,0.17,0.19,0.17,0.25,0.13,0.04,0.07,-1,-1,-1,0.12,-0.06,0.09
Shaun Maloney,Shaun,Maloney,Scotland,90510,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0.11,-1,0,-1,0,0,0.1,0,0.42,-1,0,-1,-1,0.06,-0.06,0.09
James McFadden,James,McFadden,Scotland,97943,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.05,0.18,0.11,0.26,0.13,0.12,0.2,0,0,0.5,0,-1,-1,0,-1,-1,0.12,0.09,0.17
James McFadden,James,McFadden,Scotland,97943,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.38,0,0.33,-1,0.4,0,0.33,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0.21,0.09,0.17
John McGinn,John,McGinn,Scotland,19191,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04,0.08,0,0.1,0.12,0.14,0.19,0.1,0.1,0.06,0.13
John McGinn,John,McGinn,Scotland,19191,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.78,0.16,0.06,0.13
Kenny Miller,Kenny,Miller,Scotland,45047,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08,-1,0.29,0.18,0.22,0.3,0.49,0.68,0.22,-1,-1,0.25,0.51,0.26,0.24,0.23,0.33,0.31,-0.09,0.27
Kenny Miller,Kenny,Miller,Scotland,45047,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0.25,-1,0.33,-1,0.4,0,0,0.33,0.25,0.5,0.17,-1,-1,-1,-1,-1,-1,0.22,-0.09,0.27
Steven Naismith,Steven,Naismith,Scotland,44881,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.36,0.41,0.18,0,0.11,0.36,0.6,0.11,0.25,0.21,0.19,0.22,0.24,0.56,0.22,0.27,-0.05,0.25
Steven Naismith,Steven,Naismith,Scotland,44881,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.2,0,0.11,0,0.27,1,0.33,0.5,0.5,0.22,-0.05,0.25
Robert Snodgrass,Robert,Snodgrass,Scotland,18828,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.17,0.18,0.3,0.17,0.21,0,0.17,0.23,0.16,0.11,0.19,0.17,-0.01,0.17
Robert Snodgrass,Robert,Snodgrass,Scotland,18828,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0,0,0.4,-1,0,0,0.5,0,0,0.16,-0.01,0.17
Filip Djordjevic,Filip,Djordjevic,Serbia,30762,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.33,0.11,0.11,0.39,0.2,0.62,0.41,0.33,0.19,0.06,0,0.07,0.29,0.24,0.07,0.28
Filip Djordjevic,Filip,Djordjevic,Serbia,30762,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0.33,0.22,-1,0,-1,-1,-1,-1,0.31,0.07,0.28
Filip Djuricic,Filip,Djuricic,Serbia,30536,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11,0.08,0.33,0.27,0.05,0,0.05,0,0,0.08,0.17,0.1,-0.01,0.1
Filip Djuricic,Filip,Djuricic,Serbia,30536,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,0,0.3,0,0,-1,-1,-1,0,0.09,-0.01,0.1
Branislav Ivanovic,Branislav,Ivanovic,Serbia,1200,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07,0.12,0.12,0,0.08,0,0.13,0.11,0.14,0.07,0.12,0.04,0.07,0.13,0.05,0.12,0.09,0.02,0.1
Branislav Ivanovic,Branislav,Ivanovic,Serbia,1200,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0.1,0,0.18,0,0.14,0,0.12,0.67,0.08,0,0.13,-1,-1,0.11,0.02,0.1
Aleksandar Kolarov,Aleksandar,Kolarov,Serbia,771,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07,0.09,0.15,0.04,0.08,0.12,0.08,0.15,0.14,0.12,0.06,0.07,0.02,0.06,0.21,0.16,0.1,-0.04,0.08
Aleksandar Kolarov,Aleksandar,Kolarov,Serbia,771,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.43,0,0.17,0,0.2,0,0,0.06,-0.04,0.08
Danko Lazovic,Danko,Lazovic,Serbia,89024,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.66,0.38,0.37,0.2,0.29,0.3,0.09,0.6,0.43,-1,0.32,0.48,0.23,-1,0.33,-0.05,0.31
Danko Lazovic,Danko,Lazovic,Serbia,89024,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0.25,0.4,0,-1,0.33,-1,0,-1,0,-1,-1,-1,-1,0.28,-0.05,0.31
Adem Ljajic,Adem,Ljajic,Serbia,2002,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18,0.18,0.11,0.06,0.39,0.18,0.21,0.14,0.33,0.21,0.26,0.27,0.21,0.01,0.22
Adem Ljajic,Adem,Ljajic,Serbia,2002,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0.33,0.25,1,0.1,0.4,0.12,0.22,0.01,0.22
Lazar Markovic,Lazar,Markovic,Serbia,19028,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.21,0.23,0.16,0.08,0.08,0.12,0.22,0,0.29,0.14,-0.01,0.14
Lazar Markovic,Lazar,Markovic,Serbia,19028,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.33,0,0.08,0.5,0,0,0,-1,-1,0.13,-0.01,0.14
Sergej Milinkovic-Savic,Sergej,Milinkovic-Savic,Serbia,1856,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,0.21,0.09,0.18,0.29,0.17,0.19,0.2,-0.12,0.14
Sergej Milinkovic-Savic,Sergej,Milinkovic-Savic,Serbia,1856,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.4,0.08,-0.12,0.14
Aleksandar Mitrovic,Aleksandar,Mitrovic,Serbia,2825,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.27,0.42,0.42,0.54,0.25,0.21,0.52,0.28,0.63,0.39,0.17,0.48
Aleksandar Mitrovic,Aleksandar,Mitrovic,Serbia,2825,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.14,0.33,0.17,1,0.75,1,1.11,0.56,0.17,0.48
Dusan Tadic,Dusan,Tadic,Serbia,554,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13,0.23,0.29,0.34,0.17,0.2,0.31,0.47,0.14,0.2,0.07,0.17,0.64,0.34,0.26,-0.08,0.22
Dusan Tadic,Dusan,Tadic,Serbia,554,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0.75,0.2,0,0.2,0,0.29,0.2,0.29,0.18,-0.08,0.22
Zoran Tosic,Zoran,Tosic,Serbia,45838,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0.23,0.33,0.26,0.27,0.21,0.11,0.36,0.21,0.15,0.04,0.45,0.24,0.24,0.22,-0.07,0.19
Zoran Tosic,Zoran,Tosic,Serbia,45838,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.67,0.18,0.25,0.14,0,0.14,0,0.23,0,0,-1,-1,0.15,-0.07,0.19
Nikola Žigic,Nikola,Žigic,Serbia,115957,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.61,0.41,0.38,0.06,0.68,0.35,0.24,0.28,0.25,0.23,0,0,-1,-1,-1,-1,0.29,0.02,0.3
Nikola Žigic,Nikola,Žigic,Serbia,115957,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0.54,0.67,0.22,0,0.4,-1,-1,-1,-1,-1,-1,-1,-1,0.31,0.02,0.3
Marek Cech,Marek,Cech,Slovakia,114887,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0.06,0.04,0,0,0.05,0,0.02,0,0,-1,0,-1,-1,-1,-1,0.02,0.04,0.04
Marek Cech,Marek,Cech,Slovakia,114887,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.25,0,0.25,0,0,0,0,-1,-1,-1,-1,-1,-1,0.06,0.04,0.04
Ondrej Duda,Ondrej,Duda,Slovakia,25349,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06,0.24,0.18,0.12,0,0.04,0.31,0.04,0.12,-0.02,0.11
Ondrej Duda,Ondrej,Duda,Slovakia,25349,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.33,0.1,0,0.11,0,0.17,0.1,-0.02,0.11
Michal Duris,Michal,Duris,Slovakia,15414,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.21,0.16,0.21,0.16,0.22,0.25,0.51,0.25,0.61,0.34,0.27,0.29,-0.17,0.21
Michal Duris,Michal,Duris,Slovakia,15414,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0.07,0,0,0,0,0.12,-0.17,0.21
Marek Hamsík,Marek,Hamsík,Slovakia,12994,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17,0,0.25,0.24,0.28,0.31,0.27,0.24,0.26,0.16,0.25,0.17,0.31,0.14,0.06,0.14,0.2,-0.04,0.18
Marek Hamsík,Marek,Hamsík,Slovakia,12994,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.29,0.4,0.12,0,0.07,0,0.27,0,0.39,0,0.14,0.2,0.33,0.16,-0.04,0.18
Filip Holosko,Filip,Holosko,Slovakia,66106,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.31,0.32,0.45,0.35,0.26,0.32,0.15,0.35,0.15,0.07,0.42,0.29,0.24,0.09,0,0.25,-0.13,0.19
Filip Holosko,Filip,Holosko,Slovakia,66106,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.29,0,0.25,0,0.1,0.5,0.07,0,0.2,0,0,-1,-1,-1,-1,0.12,-0.13,0.19
Martin Jakubko,Martin,Jakubko,Slovakia,117995,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.33,0,0.31,0.4,0.19,0.2,0,0.24,-1,-1,-1,-1,0.19,0.11,0.25
Martin Jakubko,Martin,Jakubko,Slovakia,117995,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0.5,0,0.25,-1,1,0,0.5,0,0,-1,-1,-1,-1,0.3,0.11,0.25
Juraj Kucka,Juraj,Kucka,Slovakia,31023,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.21,0.2,0.22,0.12,0.07,0.09,0.17,0.06,0.03,0.12,0.12,0.14,0.21,0.13,0,0.13
Juraj Kucka,Juraj,Kucka,Slovakia,31023,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.5,0,0.25,0,0,0.2,0,0.1,0.33,0.22,0.13,0,0.13
Róbert Mak,Róbert,Mak,Slovakia,1213,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14,0.18,0.23,0,0.2,0.76,0.22,0.25,0.17,0.15,0.23,0.02,0.24
Róbert Mak,Róbert,Mak,Slovakia,1213,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,0.12,1,0.13,0,0.15,0.25,0.12,0.25,0.02,0.24
Adam Nemec,Adam,Nemec,Slovakia,15447,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12,0,0.62,0.33,0.19,0.17,0.15,0.21,0.3,0.17,0.22,0,0.38,0.21,0.56,0.07,0.23,-0.08,0.19
Adam Nemec,Adam,Nemec,Slovakia,15447,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0.14,0,0.38,0,0.64,0,-1,0.15,-0.08,0.19
Albert Rusnak,Albert,Rusnak,Slovakia,51212,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.26,0.12,0.17,0.33,0.32,0.21,0.2,-0.07,0.17
Albert Rusnak,Albert,Rusnak,Slovakia,51212,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.22,0.33,0.12,0.13,-0.07,0.17
Filip Sebo,Filip,Sebo,Slovakia,210711,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.88,0.29,0.29,0.12,0.05,0.09,0.86,0.19,0.3,-1,-1,-1,-1,-1,-1,-1,0.34,-0.01,0.34
Filip Sebo,Filip,Sebo,Slovakia,210711,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.4,-1,1,0,0.25,-1,-1,-1,-1,-1,-1,-1,-1,0.33,-0.01,0.34
Martin Skrtel,Martin,Skrtel,Slovakia,1350,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0.06,0.04,0.04,0,0,0.03,0.04,0.09,0.06,0.16,0.02,0.04,0.08,0.09,0.02,0.14,0.05,0.02,0.06
Martin Skrtel,Martin,Skrtel,Slovakia,1350,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.5,0.33,0,0.08,0,0,0,0,0,0,0,0.1,0,-1,0.07,0.02,0.06
Miroslav Stoch,Miroslav,Stoch,Slovakia,1244,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.27,0.1,0.32,0,0.15,0.25,0.07,0.24,0.16,0.29,0,0.12,-0.07,0.09
Miroslav Stoch,Miroslav,Stoch,Slovakia,1244,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.15,0,0.17,0,0,0,0.18,-1,0,0,0,0.05,-0.07,0.09
Róbert Vittek,Róbert,Vittek,Slovakia,72041,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.66,-1,-1,0.53,0.17,0.06,0.21,0.3,0.08,0,0.44,0.76,0.27,0.51,0.15,0.25,0,0,0.27,-0.16,0.19
Róbert Vittek,Róbert,Vittek,Slovakia,72041,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.25,0,0.43,0,0.33,0.4,0.31,0,0,0,0,0,0,-1,-1,-1,-1,0.11,-0.16,0.19
Vladimír Weiss,Vladimír,Weiss,Slovakia,42316,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.06,0.15,0.15,0.22,0.32,0.32,0.42,0.48,0.71,0.4,0.12,0.28,-0.22,0.17
Vladimír Weiss,Vladimír,Weiss,Slovakia,42316,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.22,0,0.09,0,0.12,0,0.25,0,-1,0.06,-0.22,0.17
Valter Birsa,Valter,Birsa,Slovenia,30559,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.27,0.54,0.16,0.14,0.11,0.08,0.14,0.17,0.11,0.1,0,0.17,0.19,0.11,0.06,0,0.15,-0.07,0.12
Valter Birsa,Valter,Birsa,Slovenia,30559,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.19,0,0,0.25,0.14,-1,0.07,-1,0.1,-1,-1,0.08,-0.07,0.12
Zlatko Dedic,Zlatko,Dedic,Slovenia,7740,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.17,0,0.19,0.17,0.13,0.46,0.34,0.19,0.22,0.18,0.22,0.5,0.3,0.42,0.23,-0.12,0.17
Zlatko Dedic,Zlatko,Dedic,Slovenia,7740,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0.22,0.33,0.3,0,0,-1,-1,-1,-1,-1,-1,0.11,-0.12,0.17
Josip Ilicic,Josip,Ilicic,Slovenia,30434,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12,0.33,0.09,0.24,0.17,0.34,0.19,0.29,0.41,0.19,0.37,0.36,0.62,0.29,-0.2,0.19
Josip Ilicic,Josip,Ilicic,Slovenia,30434,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.11,-1,0.07,-1,0.25,0,0.4,0.09,-0.2,0.19
